bd_rep_id,sales_rep_id,total_opps,total_open,total_closed_won,total_closed_lost,total_decided,win_rate_pct,early_death_rate_pct,stale_rate_pct,avg_deal_size,bd_avg_win_rate_pct,bd_avg_early_death_rate_pct,bd_avg_stale_rate_pct,bd_avg_deal_size,win_rate_deviation_pct,early_death_deviation_pct,stale_rate_deviation_pct,deal_size_deviation_pct,win_rate_weighted_score,early_death_weighted_score,stale_pipeline_weighted_score,deal_size_weighted_score,total_weighted_score,confidence_multiplier,final_performance_score,performance_classification,percentile_75th,percentile_50th,percentile_25th,percentile_10th,strength_high_win_rate,strength_low_early_death,strength_low_stale,strength_high_deal_size,concern_low_win_rate,concern_high_early_death,concern_high_stale,concern_low_deal_size,total_strengths,total_concerns
BD_003,SR_022,10,10,0,0,0,0.0,0.0,0.0,27412.4,43.18181818181818,70.0,6.25,55175.92493055556,-100.0,-100.0,-100.0,-50.3181867191148,-25.0,25.0,25.0,-12.5795466797787,12.4204533202213,1.0,12.4204533202213,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_003,SR_023,9,0,0,9,9,0.0,100.0,0.0,64986.82,43.18181818181818,70.0,6.25,55175.92493055556,-100.0,42.85714285714285,-100.0,17.781115734430262,-25.0,-10.714285714285712,25.0,4.4452789336075655,-6.269006780678143,1.0,-6.269006780678143,Below Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,False,True,False,True,True,False,False,1,2
BD_004,SR_001,9,9,0,0,0,0.0,0.0,0.0,37219.03,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,-100.0,-37.96245366849459,-25.0,25.0,25.0,-9.490613417123647,15.509386582876353,1.0,15.509386582876353,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_004,SR_002,7,0,7,0,7,100.0,0.0,0.0,148433.58,40.0,48.14814814814815,17.21311475409836,59994.36180327868,150.0,-100.0,-100.0,147.41254934374203,37.5,25.0,25.0,36.85313733593551,124.35313733593551,1.0,124.35313733593551,High Performer,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,True,False,False,False,False,4,0
BD_004,SR_003,7,7,0,0,0,0.0,0.0,0.0,32829.24,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,-100.0,-45.27945791365034,-25.0,25.0,25.0,-11.319864478412585,13.680135521587415,1.0,13.680135521587415,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_004,SR_004,4,0,0,4,4,0.0,100.0,0.0,116390.94,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,107.69230769230772,-100.0,94.00313046356844,-25.0,-26.92307692307693,25.0,23.50078261589211,-3.422294307184824,0.5714285714285714,-1.9555967469627566,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,False,True,True,True,True,False,False,2,2
BD_004,SR_005,5,0,0,5,5,0.0,100.0,0.0,119640.07000000002,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,107.69230769230772,-100.0,99.41885604567211,-25.0,-26.92307692307693,25.0,24.85471401141803,-2.0683629116589053,0.7142857142857143,-1.477402079756361,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,False,True,True,True,True,False,False,2,2
BD_004,SR_006,4,0,0,4,4,0.0,100.0,0.0,28810.14,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,107.69230769230772,-100.0,-51.97858743048496,-25.0,-26.92307692307693,25.0,-12.99464685762124,-39.917723780698175,0.5714285714285714,-22.81012787468467,Below Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,False,True,False,True,True,False,True,1,3
BD_004,SR_007,11,11,0,0,0,0.0,0.0,100.0,51997.79000000001,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,480.952380952381,-13.328872185522048,-25.0,25.0,-120.23809523809526,-3.332218046380512,-123.57031328447577,1.0,-123.57031328447577,At-Risk,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,False,False,True,False,True,False,1,2
BD_004,SR_008,3,0,3,0,3,100.0,0.0,0.0,62435.31,40.0,48.14814814814815,17.21311475409836,59994.36180327868,150.0,-100.0,-100.0,4.068629323410716,37.5,25.0,25.0,1.017157330852679,88.51715733085268,0.42857142857142855,37.93592457036544,Low Confidence,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,False,False,False,False,False,3,0
BD_004,SR_009,3,3,0,0,0,0.0,0.0,0.0,11861.950000000004,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,-100.0,-80.22822538075278,-25.0,25.0,25.0,-20.057056345188194,4.942943654811806,0.42857142857142855,2.118404423490774,Low Confidence,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_004,SR_010,7,7,0,0,0,0.0,0.0,0.0,37381.49,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,-100.0,-37.69166155550786,-25.0,25.0,25.0,-9.422915388876964,15.577084611123036,1.0,15.577084611123036,Above Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_004,SR_012,5,0,5,0,5,100.0,0.0,0.0,79066.22,40.0,48.14814814814815,17.21311475409836,59994.36180327868,150.0,-100.0,-100.0,31.78941757770152,37.5,25.0,25.0,7.94735439442538,95.44735439442537,0.7142857142857143,68.17668171030384,High Performer,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,True,False,False,False,False,4,0
BD_004,SR_013,4,0,0,4,4,0.0,0.0,0.0,70347.63,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,-100.0,17.25706864033266,-25.0,25.0,25.0,4.314267160083165,29.314267160083165,0.5714285714285714,16.751009805761807,Above Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,False,2,1
BD_004,SR_014,6,6,0,0,0,0.0,0.0,0.0,48914.71,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,-100.0,-18.46782175899933,-25.0,25.0,25.0,-4.616955439749833,20.383044560250166,0.8571428571428571,17.471181051642997,Above Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,False,2,1
BD_004,SR_015,6,6,0,0,0,0.0,0.0,0.0,16676.32,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,-100.0,-72.20352129974881,-25.0,25.0,25.0,-18.050880324937204,6.949119675062796,0.8571428571428571,5.956388292910968,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_004,SR_016,4,4,0,0,0,0.0,0.0,0.0,51203.06,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,-100.0,-14.653546665110524,-25.0,25.0,25.0,-3.663386666277631,21.33661333372237,0.5714285714285714,12.19235047641278,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,False,2,1
BD_004,SR_017,4,0,0,4,4,0.0,0.0,0.0,65221.21,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,-100.0,8.712232349199969,-25.0,25.0,25.0,2.178058087299992,27.17805808729999,0.5714285714285714,15.530318907028565,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,False,2,1
BD_004,SR_018,6,0,0,6,6,0.0,0.0,0.0,50327.33,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,-100.0,-16.113233831833824,-25.0,25.0,25.0,-4.028308457958456,20.971691542041544,0.8571428571428571,17.97573560746418,Above Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,False,2,1
BD_004,SR_019,3,0,3,0,3,100.0,0.0,0.0,52790.87,40.0,48.14814814814815,17.21311475409836,59994.36180327868,150.0,-100.0,-100.0,-12.00694796437523,37.5,25.0,25.0,-3.0017369910938076,84.49826300890619,0.42857142857142855,36.21354128953122,Low Confidence,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,False,False,False,False,False,3,0
BD_004,SR_020,3,3,0,0,0,0.0,0.0,0.0,26995.2,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,-100.0,-55.0037717068861,-25.0,25.0,25.0,-13.750942926721525,11.249057073278475,0.42857142857142855,4.821024459976489,Low Confidence,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_004,SR_021,10,10,0,0,0,0.0,0.0,100.0,30583.57,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,480.952380952381,-49.02259298918217,-25.0,25.0,-120.23809523809526,-12.255648247295543,-132.4937434853908,1.0,-132.4937434853908,At-Risk,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,False,False,True,False,True,True,1,3
BD_004,SR_022,4,4,0,0,0,0.0,0.0,0.0,111552.52,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,-100.0,85.93833928224848,-25.0,25.0,25.0,21.48458482056212,46.48458482056212,0.5714285714285714,26.562619897464067,Above Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,True,True,False,False,False,3,1
BD_004,SR_023,7,7,0,0,0,0.0,0.0,0.0,92946.53,40.0,48.14814814814815,17.21311475409836,59994.36180327868,-100.0,-100.0,-100.0,54.92544166862108,-25.0,25.0,25.0,13.73136041715527,38.73136041715527,1.0,38.73136041715527,High Performer,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,True,True,False,False,False,3,1
BD_005,SR_001,6,6,0,0,0,0.0,0.0,100.0,67867.12,55.35714285714286,32.0,10.0,58335.4199,-100.0,-100.0,900.0,16.339472856010065,-25.0,25.0,-225.0,4.084868214002516,-220.9151317859975,0.8571428571428571,-189.3558272451407,At-Risk,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,False,False,True,False,True,False,1,2
BD_005,SR_002,2,2,0,0,0,0.0,0.0,0.0,45105.11,55.35714285714286,32.0,10.0,58335.4199,-100.0,-100.0,-100.0,-22.679720010038015,-25.0,25.0,25.0,-5.669930002509504,19.330069997490497,0.2857142857142857,5.522877142140142,Insufficient Data,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_005,SR_003,6,0,6,0,6,100.0,0.0,0.0,33485.29,55.35714285714286,32.0,10.0,58335.4199,80.64516129032256,-100.0,-100.0,-42.59869894242417,20.16129032258064,25.0,25.0,-10.649674735606043,59.5116155869746,0.8571428571428571,51.009956217406796,High Performer,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,False,False,False,False,True,3,1
BD_005,SR_004,1,0,0,1,1,0.0,0.0,0.0,45954.46,55.35714285714286,32.0,10.0,58335.4199,-100.0,-100.0,-100.0,-21.22374351847256,-25.0,25.0,25.0,-5.30593587961814,19.69406412038186,0.14285714285714285,2.813437731483123,Insufficient Data,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_005,SR_005,4,0,4,0,4,100.0,0.0,0.0,119696.89,55.35714285714286,32.0,10.0,58335.4199,80.64516129032256,-100.0,-100.0,105.18732907929235,20.16129032258064,25.0,25.0,26.29683226982309,96.45812259240373,0.5714285714285714,55.11892719565927,High Performer,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,True,False,False,False,False,4,0
BD_005,SR_006,2,0,2,0,2,100.0,0.0,0.0,86628.03,55.35714285714286,32.0,10.0,58335.4199,80.64516129032256,-100.0,-100.0,48.49988248734625,20.16129032258064,25.0,25.0,12.124970621836562,82.28626094441721,0.2857142857142857,23.510360269833487,Insufficient Data,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,True,False,False,False,False,4,0
BD_005,SR_007,8,8,0,0,0,0.0,0.0,0.0,50853.76,55.35714285714286,32.0,10.0,58335.4199,-100.0,-100.0,-100.0,-12.825243930403248,-25.0,25.0,25.0,-3.206310982600812,21.79368901739919,1.0,21.79368901739919,Above Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,False,2,1
BD_005,SR_008,4,0,4,0,4,100.0,0.0,0.0,55597.93,55.35714285714286,32.0,10.0,58335.4199,80.64516129032256,-100.0,-100.0,-4.692671973035718,20.16129032258064,25.0,25.0,-1.1731679932589294,68.98812232932171,0.5714285714285714,39.421784188183835,High Performer,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,False,False,False,False,False,3,0
BD_005,SR_009,2,2,0,0,0,0.0,0.0,0.0,29621.28,55.35714285714286,32.0,10.0,58335.4199,-100.0,-100.0,-100.0,-49.22247915455564,-25.0,25.0,25.0,-12.30561978863891,12.69438021136109,0.2857142857142857,3.6269657746745967,Insufficient Data,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_005,SR_010,2,0,0,2,2,0.0,100.0,0.0,39423.01,55.35714285714286,32.0,10.0,58335.4199,-100.0,212.5,-100.0,-32.42011445605451,-25.0,-53.125,25.0,-8.105028614013628,-61.23002861401363,0.2857142857142857,-17.49429388971818,Insufficient Data,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,False,True,False,True,True,False,True,1,3
BD_005,SR_011,2,0,0,2,2,0.0,100.0,0.0,32313.7,55.35714285714286,32.0,10.0,58335.4199,-100.0,212.5,-100.0,-44.60706710366886,-25.0,-53.125,25.0,-11.151766775917215,-64.27676677591721,0.2857142857142857,-18.364790507404916,Insufficient Data,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,False,True,False,True,True,False,True,1,3
BD_005,SR_012,5,0,0,5,5,0.0,0.0,0.0,13734.23,55.35714285714286,32.0,10.0,58335.4199,-100.0,-100.0,-100.0,-76.456447860419,-25.0,25.0,25.0,-19.11411196510475,5.885888034895249,0.7142857142857143,4.2042057392108925,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_005,SR_013,3,0,3,0,3,100.0,0.0,0.0,75839.19,55.35714285714286,32.0,10.0,58335.4199,80.64516129032256,-100.0,-100.0,30.005389744353245,20.16129032258064,25.0,25.0,7.501347436088311,77.66263775866895,0.42857142857142855,33.28398761085812,Low Confidence,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,True,False,False,False,False,4,0
BD_005,SR_014,4,0,0,4,4,0.0,100.0,0.0,62481.92,55.35714285714286,32.0,10.0,58335.4199,-100.0,212.5,-100.0,7.10803163345362,-25.0,-53.125,25.0,1.777007908363405,-51.3479920916366,0.5714285714285714,-29.341709766649483,Below Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,False,True,False,True,True,False,False,1,2
BD_005,SR_015,9,9,0,0,0,0.0,0.0,0.0,123643.96000000002,55.35714285714286,32.0,10.0,58335.4199,-100.0,-100.0,-100.0,111.95349276983607,-25.0,25.0,25.0,27.98837319245902,52.98837319245902,1.0,52.98837319245902,High Performer,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,True,True,False,False,False,3,1
BD_005,SR_016,4,0,4,0,4,100.0,0.0,0.0,34915.27,55.35714285714286,32.0,10.0,58335.4199,80.64516129032256,-100.0,-100.0,-40.14739233924672,20.16129032258064,25.0,25.0,-10.03684808481168,60.12444223776896,0.5714285714285714,34.356824135867974,Above Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,False,False,False,False,True,3,1
BD_005,SR_017,7,7,0,0,0,0.0,0.0,0.0,21915.77,55.35714285714286,32.0,10.0,58335.4199,-100.0,-100.0,-100.0,-62.43145238764281,-25.0,25.0,25.0,-15.607863096910702,9.392136903089298,1.0,9.392136903089298,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_005,SR_018,6,0,0,6,6,0.0,0.0,0.0,91974.83,55.35714285714286,32.0,10.0,58335.4199,-100.0,-100.0,-100.0,57.66549749305911,-25.0,25.0,25.0,14.416374373264777,39.41637437326477,0.8571428571428571,33.78546374851266,Above Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,True,True,False,False,False,3,1
BD_005,SR_019,4,4,0,0,0,0.0,0.0,100.0,31078.32,55.35714285714286,32.0,10.0,58335.4199,-100.0,-100.0,900.0,-46.7247856391962,-25.0,25.0,-225.0,-11.68119640979905,-236.68119640979904,0.5714285714285714,-135.24639794845658,At-Risk,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,False,False,True,False,True,True,1,3
BD_005,SR_020,8,0,8,0,8,100.0,0.0,0.0,27606.43,55.35714285714286,32.0,10.0,58335.4199,80.64516129032256,-100.0,-100.0,-52.67638418078825,20.16129032258064,25.0,25.0,-13.169096045197062,56.992194277383575,1.0,56.992194277383575,High Performer,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,False,False,False,False,True,3,1
BD_005,SR_021,6,6,0,0,0,0.0,0.0,0.0,90782.91,55.35714285714286,32.0,10.0,58335.4199,-100.0,-100.0,-100.0,55.62227914982402,-25.0,25.0,25.0,13.905569787456004,38.905569787456,0.8571428571428571,33.347631246390854,Above Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,True,True,False,False,False,3,1
BD_005,SR_022,2,0,0,2,2,0.0,0.0,0.0,41134.48,55.35714285714286,32.0,10.0,58335.4199,-100.0,-100.0,-100.0,-29.48627082737429,-25.0,25.0,25.0,-7.371567706843573,17.62843229315643,0.2857142857142857,5.036694940901836,Insufficient Data,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_005,SR_023,3,0,0,3,3,0.0,0.0,0.0,43105.94,55.35714285714286,32.0,10.0,58335.4199,-100.0,-100.0,-100.0,-26.106745997726154,-25.0,25.0,25.0,-6.526686499431539,18.473313500568462,0.42857142857142855,7.917134357386484,Low Confidence,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_006,SR_001,5,5,0,0,0,0.0,0.0,0.0,34719.95,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,-100.0,-100.0,-47.00458677050998,-25.0,25.0,25.0,-11.751146692627495,13.248853307372505,0.7142857142857143,9.463466648123218,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_006,SR_002,5,5,0,0,0,0.0,0.0,0.0,18482.94,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,-100.0,-100.0,-71.78823578386863,-25.0,25.0,25.0,-17.947058945967157,7.052941054032843,0.7142857142857143,5.037815038594887,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_006,SR_003,6,0,0,6,6,0.0,0.0,0.0,24802.14,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,-100.0,-100.0,-62.14281246730875,-25.0,25.0,25.0,-15.535703116827188,9.464296883172812,0.8571428571428571,8.112254471290981,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_006,SR_004,8,0,8,0,8,100.0,0.0,0.0,34710.31,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,92.85714285714288,-100.0,-100.0,-47.01930095597201,23.21428571428572,25.0,25.0,-11.754825238993002,61.45946047529272,1.0,61.45946047529272,High Performer,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,False,False,False,False,True,3,1
BD_006,SR_005,9,9,0,0,0,0.0,0.0,0.0,22905.18,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,-100.0,-100.0,-65.03827110362053,-25.0,25.0,25.0,-16.259567775905133,8.740432224094867,1.0,8.740432224094867,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_006,SR_006,4,4,0,0,0,0.0,0.0,0.0,23340.68,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,-100.0,-100.0,-64.37353793259226,-25.0,25.0,25.0,-16.093384483148064,8.906615516851936,0.5714285714285714,5.089494581058249,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_006,SR_007,13,13,0,0,0,0.0,0.0,100.0,25100.950000000004,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,-100.0,415.38461538461536,-61.68671850901952,-25.0,25.0,-103.84615384615384,-15.42167962725488,-119.26783347340871,1.0,-119.26783347340871,At-Risk,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,False,False,True,False,True,True,1,3
BD_006,SR_008,8,8,0,0,0,0.0,0.0,0.0,127702.66,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,-100.0,-100.0,94.92122647656656,-25.0,25.0,25.0,23.73030661914164,48.73030661914164,1.0,48.73030661914164,High Performer,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,True,True,False,False,False,3,1
BD_006,SR_009,5,0,5,0,5,100.0,0.0,0.0,183665.38,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,92.85714285714288,-100.0,-100.0,180.34091953045188,23.21428571428572,25.0,25.0,45.08522988261297,118.29951559689869,0.7142857142857143,84.49965399778478,High Performer,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,True,False,False,False,False,4,0
BD_006,SR_010,5,0,0,5,5,0.0,100.0,0.0,31414.15,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,136.36363636363637,-100.0,-52.05045339917874,-25.0,-34.09090909090909,25.0,-13.012613349794686,-47.10352244070378,0.7142857142857143,-33.64537317193127,Below Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,False,True,False,True,True,False,True,1,3
BD_006,SR_011,7,7,0,0,0,0.0,0.0,0.0,45283.42,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,-100.0,-100.0,-30.88084644866847,-25.0,25.0,25.0,-7.720211612167118,17.27978838783288,1.0,17.27978838783288,Above Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_006,SR_012,5,5,0,0,0,0.0,0.0,100.0,60324.08999999999,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,-100.0,415.38461538461536,-7.923252273031893,-25.0,25.0,-103.84615384615384,-1.9808130682579732,-105.82696691441181,0.7142857142857143,-75.5906906531513,At-Risk,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,False,False,True,False,True,False,1,2
BD_006,SR_013,5,0,0,5,5,0.0,0.0,0.0,49379.76,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,-100.0,-100.0,-24.628325030046344,-25.0,25.0,25.0,-6.157081257511586,18.842918742488415,0.7142857142857143,13.45922767320601,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_006,SR_014,4,0,0,4,4,0.0,100.0,0.0,67619.0,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,136.36363636363637,-100.0,3.2114633565107664,-25.0,-34.09090909090909,25.0,0.8028658391276916,-33.2880432517814,0.5714285714285714,-19.021739001017945,Below Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,False,True,False,True,True,False,False,1,2
BD_006,SR_015,6,6,0,0,0,0.0,0.0,0.0,29644.599999999995,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,-100.0,-100.0,-54.75143751581037,-25.0,25.0,25.0,-13.687859378952593,11.312140621047407,0.8571428571428571,9.696120532326349,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,True,2,2
BD_006,SR_016,5,0,5,0,5,100.0,0.0,0.0,266419.79,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,92.85714285714288,-100.0,-100.0,306.6545851466939,23.21428571428572,25.0,25.0,76.66364628667347,149.8779320009592,0.7142857142857143,107.05566571497086,High Performer,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,True,False,False,False,False,4,0
BD_006,SR_017,4,0,0,4,4,0.0,0.0,0.0,66957.14,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,-100.0,-100.0,2.20122157332645,-25.0,25.0,25.0,0.5503053933316125,25.550305393331612,0.5714285714285714,14.600174510475206,Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,False,True,False,False,False,2,1
BD_006,SR_018,6,0,6,0,6,100.0,0.0,0.0,46677.49,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,92.85714285714288,-100.0,-100.0,-28.752982908518355,23.21428571428572,25.0,25.0,-7.188245727129589,66.02603998715614,0.8571428571428571,56.59374856041954,High Performer,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,False,False,False,False,True,3,1
BD_006,SR_019,8,8,0,0,0,0.0,0.0,100.0,125444.02,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,-100.0,415.38461538461536,91.4737111392272,-25.0,25.0,-103.84615384615384,22.8684277848068,-80.97772606134704,1.0,-80.97772606134704,At-Risk,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,False,True,True,False,True,False,2,2
BD_006,SR_020,2,0,0,2,2,0.0,100.0,0.0,23746.78,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,136.36363636363637,-100.0,-63.75367997448761,-25.0,-34.09090909090909,25.0,-15.938419993621903,-50.029329084531,0.2857142857142857,-14.294094024151713,Insufficient Data,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,False,True,False,True,True,False,True,1,3
BD_006,SR_021,4,0,4,0,4,100.0,0.0,0.0,114463.48,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,92.85714285714288,-100.0,-100.0,74.71336860466293,23.21428571428572,25.0,25.0,18.678342151165733,91.89262786545146,0.5714285714285714,52.51007306597226,High Performer,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,True,True,True,True,False,False,False,False,4,0
BD_006,SR_022,5,5,0,0,0,0.0,0.0,0.0,90505.41,51.85185185185185,42.30769230769231,19.402985074626866,65515.00947761194,-100.0,-100.0,-100.0,38.14454232953731,-25.0,25.0,25.0,9.536135582384327,34.536135582384325,0.7142857142857143,24.66866827313166,Above Average,38.499491377022395,15.5537017590758,-4.0216391638378335,-51.63388562843327,False,True,True,True,True,False,False,False,3,1
